,User,Movie,Actual Rating,Predicted Rating
15717,726,113,5,2
15718,629,863,4,3
15719,559,108,3,2
15720,886,253,4,1
15721,918,10,4,1
15722,723,987,1,5
15723,711,62,4,5
15724,362,256,2,4
15725,614,47,5,3
15726,853,187,4,4
15727,815,331,4,5
15728,716,471,4,2
15729,895,7,5,3
15730,830,27,3,2
15731,404,397,1,5
15732,802,682,1,4
15733,592,237,4,1
15734,773,1015,3,4
15735,823,322,2,5
15736,756,52,3,5
15737,143,454,3,5
15738,532,288,2,5
15739,536,965,2,3
15740,542,777,4,3
15741,664,1314,4,2
15742,846,150,4,2
15743,881,204,5,1
15744,14,822,2,2
15745,386,529,4,1
15746,918,708,3,5
15747,584,1148,4,2
15748,716,454,2,1
15749,741,545,1,3
15750,889,738,2,5
15751,665,1473,3,5
15752,923,503,5,2
15753,832,99,4,5
15754,870,271,2,3
15755,262,233,4,3
15756,822,449,1,4
15757,753,1015,4,2
15758,681,552,3,2
15759,888,663,2,3
15760,449,213,1,2
15761,199,428,5,4
15762,58,491,4,1
15763,658,719,3,3
15764,275,974,3,3
15765,544,719,3,4
15766,832,187,4,2
15767,847,264,4,2
15768,853,117,2,5
15769,847,495,2,2
15770,32,879,3,1
15771,644,95,3,4
15772,325,473,5,4
15773,641,1223,4,3
15774,12,503,5,2
15775,856,23,1,2
15776,918,371,3,3
15777,882,126,5,2
15778,541,346,3,5
15779,796,299,2,2
15780,555,706,3,3
15781,895,222,4,3
15782,693,664,4,5
15783,846,498,4,2
15784,58,566,4,3
15785,697,201,3,3
15786,681,191,3,4
15787,818,326,4,2
15788,177,146,4,1
15789,404,400,1,4
15790,624,475,2,2
15791,718,297,2,2
15792,660,88,5,2
15793,709,339,4,4
15794,532,590,4,1
15795,804,1109,5,2
15796,604,337,2,1
15797,658,450,5,3
15798,934,863,5,5
15799,278,565,4,4
15800,848,120,5,2
15801,814,484,4,2
15802,180,545,2,1
15803,752,173,4,1
15804,726,721,2,2
15805,471,650,4,2
15806,935,281,2,5
15807,641,287,1,5
15808,522,637,4,3
15809,177,99,4,1
15810,762,49,4,2
15811,353,450,3,3
15812,832,434,2,2
15813,600,49,5,2
15814,607,504,5,5
15815,803,987,4,3
15816,567,630,5,1
15817,871,894,5,2
15818,920,274,1,4
15819,492,1087,2,3
15820,494,567,1,3
15821,888,635,4,5
15822,832,167,5,2
15823,440,537,3,5
15824,429,747,3,1
15825,460,326,4,3
15826,715,608,3,4
15827,452,1144,2,5
15828,633,275,5,3
15829,745,1,3,4
15830,13,185,4,3
15831,853,8,5,2
15832,937,747,2,1
15833,757,241,3,2
15834,893,1079,4,2
15835,862,1312,1,1
15836,924,332,3,3
15837,274,824,2,5
15838,918,793,4,2
15839,689,356,5,3
15840,795,479,4,5
15841,534,300,4,4
15842,937,545,3,5
15843,693,178,4,1
15844,379,199,4,1
15845,843,116,4,4
15846,867,738,2,1
15847,341,485,5,2
15848,804,57,4,5
15849,380,595,3,2
15850,878,865,5,2
15851,847,477,5,5
15852,886,410,4,5
15853,556,1243,2,3
15854,600,238,3,5
15855,41,173,5,2
15856,531,814,4,3
15857,789,143,4,1
15858,191,288,4,1
15859,803,514,5,2
15860,823,988,2,2
15861,626,51,3,5
15862,853,923,4,2
15863,555,323,4,2
15864,880,98,3,3
15865,931,210,5,3
15866,513,156,4,1
15867,886,139,5,4
15868,852,285,3,2
15869,690,177,5,3
15870,886,827,3,5
15871,789,72,4,5
15872,794,418,3,3
15873,540,150,3,5
15874,877,587,2,2
15875,942,53,4,5
15876,339,479,5,1
15877,888,649,2,2
15878,785,284,3,1
15879,794,233,4,3
15880,416,110,3,1
15881,547,545,4,2
15882,847,180,5,3
15883,330,30,2,2
15884,326,27,3,1
15885,594,273,3,2
15886,845,696,5,5
15887,583,221,4,4
15888,853,1133,3,3
15889,824,824,4,2
15890,822,355,3,4
15891,873,324,2,2
15892,748,190,4,1
15893,275,94,5,2
15894,268,440,1,1
15895,805,402,4,3
15896,457,474,4,3
15897,335,1093,1,5
15898,55,929,3,1
15899,827,321,3,3
15900,503,43,4,5
15901,585,264,5,1
15902,463,287,4,3
15903,825,308,4,4
15904,918,139,5,2
15905,647,768,1,2
15906,575,323,2,5
15907,858,14,4,2
15908,197,366,3,1
15909,755,194,3,1
15910,880,62,4,2
15911,905,124,4,2
15912,180,129,1,2
15913,547,315,4,2
15914,623,245,4,1
15915,371,52,5,2
15916,780,285,1,4
15917,822,27,3,1
15918,880,450,1,5
15919,828,318,4,3
15920,621,479,4,2
15921,314,740,5,1
15922,873,115,4,1
15923,434,478,3,1
15924,631,567,3,1
15925,626,8,4,1
15926,832,323,3,5
15927,579,281,5,1
15928,850,974,2,2
15929,707,686,2,3
15930,810,307,4,4
15931,703,13,3,1
15932,689,628,1,2
15933,642,431,5,5
15934,446,180,5,4
15935,910,20,4,5
15936,862,329,2,4
15937,101,510,3,4
15938,845,55,5,2
15939,276,1007,3,1
15940,888,522,4,5
15941,757,142,5,1
15942,495,195,3,3
15943,468,151,4,5
15944,514,303,4,4
15945,726,407,4,3
15946,850,335,4,3
15947,920,120,5,3
15948,338,210,5,3
15949,797,1075,3,5
15950,473,651,4,4
15951,649,562,3,5
15952,910,182,4,4
15953,888,1015,3,2
15954,738,97,3,5
15955,888,1096,3,3
15956,180,1352,1,5
15957,654,453,3,3
15958,853,234,2,5
15959,848,132,5,5
15960,904,301,5,4
15961,406,1262,2,3
15962,634,330,4,5
15963,5,305,4,3
15964,834,649,5,2
15965,436,225,1,5
15966,895,574,2,2
15967,621,78,5,1
15968,773,11,3,1
15969,689,65,3,3
15970,931,660,5,2
15971,692,217,4,3
15972,129,329,4,3
15973,656,300,3,5
15974,114,643,3,4
15975,48,146,1,2
15976,636,146,1,5
15977,248,426,5,5
15978,307,355,3,1
15979,20,872,2,5
15980,879,393,3,2
15981,659,172,5,3
15982,937,472,3,5
15983,912,497,3,2
15984,772,356,4,5
15985,536,683,3,2
15986,652,174,2,4
15987,654,926,3,5
15988,477,63,5,2
15989,751,349,4,4
15990,806,1065,5,5
15991,942,720,5,5
15992,478,201,4,5
15993,748,183,2,2
15994,931,1453,4,3
15995,692,290,3,3
15996,850,1275,2,1
15997,479,301,4,3
15998,568,287,3,5
15999,550,1219,5,3
16000,115,649,2,1
16001,803,636,3,1
16002,620,39,3,5
16003,889,233,5,1
16004,654,721,1,5
16005,373,456,1,2
16006,750,430,4,4
16007,756,561,3,4
16008,931,429,4,1
16009,901,496,5,2
16010,356,747,5,4
16011,333,526,3,1
16012,767,14,2,5
16013,862,1679,2,5
16014,793,13,5,3
16015,144,337,3,1
16016,869,468,4,2
16017,652,627,4,1
16018,485,268,4,1
16019,653,844,4,2
16020,532,482,4,3
16021,775,439,2,2
16022,841,1394,4,3
16023,843,567,4,2
16024,17,173,4,2
16025,889,49,5,1
16026,803,291,2,2
16027,837,69,4,1
16028,114,184,5,2
16029,436,22,4,5
16030,795,256,5,1
16031,663,641,4,2
16032,4,382,3,5
16033,539,269,4,1
16034,839,153,3,2
16035,128,309,2,3
16036,899,482,4,2
16037,618,232,4,2
16038,888,281,4,4
16039,877,190,4,2
16040,532,191,3,4
16041,362,384,4,3
16042,846,219,4,3
16043,877,649,2,4
16044,762,58,5,3
16045,500,828,3,1
16046,85,325,3,3
16047,326,748,3,1
16048,822,653,5,5
16049,649,449,1,2
16050,494,1187,5,2
16051,429,522,4,2
16052,706,424,5,1
16053,551,125,4,3
16054,710,661,3,2
16055,424,63,4,4
16056,64,236,4,2
16057,771,751,3,5
16058,781,324,2,4
16059,820,236,5,5
16060,879,248,4,3
16061,902,527,4,3
16062,720,358,3,4
16063,932,217,3,2
16064,59,602,5,3
16065,728,337,1,2
16066,112,332,4,2
16067,232,303,5,3
16068,686,293,3,5
16069,567,426,4,2
16070,610,341,3,1
16071,652,692,1,3
16072,942,719,1,4
16073,477,761,4,1
16074,613,292,3,4
16075,871,277,3,5
16076,942,22,4,4
16077,462,274,5,1
16078,795,143,5,4
16079,816,328,4,3
16080,844,1237,2,4
16081,507,526,5,5
16082,880,55,1,4
16083,356,282,5,4
16084,296,207,4,3
16085,397,426,4,5
16086,658,475,3,4
16087,881,10,4,2
16088,863,662,4,5
16089,794,150,3,1
16090,861,422,4,2
16091,487,78,4,5
16092,715,208,3,2
16093,61,672,2,5
16094,436,960,5,3
16095,647,742,1,2
16096,845,440,4,5
16097,863,236,4,5
16098,670,545,5,2
16099,711,237,3,2
16100,605,80,3,3
16101,791,839,2,3
16102,877,481,4,4
16103,869,353,4,1
16104,740,208,3,2
16105,392,383,3,5
16106,536,88,4,3
16107,215,64,4,3
16108,864,270,1,4
16109,781,311,4,4
16110,704,418,3,4
16111,255,983,3,1
16112,835,291,5,2
16113,858,1047,3,1
16114,869,264,4,2
16115,882,518,5,1
16116,703,299,2,4
16117,644,653,5,1
16118,850,1104,4,2
16119,253,111,2,3
16120,909,297,2,1
16121,348,545,3,5
16122,808,244,3,1
16123,748,428,4,2
16124,516,327,3,3
16125,285,472,3,4
16126,452,81,3,1
16127,783,303,4,3
16128,920,201,4,1
16129,707,150,4,5
16130,805,1097,4,2
16131,565,692,5,3
16132,665,497,5,2
16133,850,472,4,5
16134,605,126,4,1
16135,753,294,4,1
16136,693,489,4,5
16137,662,128,3,5
16138,667,595,3,3
16139,833,322,2,2
16140,217,287,2,2
16141,285,100,5,1
16142,770,380,3,3
16143,863,734,5,5
16144,591,298,1,2
16145,879,567,5,1
16146,942,449,1,2
16147,55,635,4,3
16148,229,498,4,2
16149,892,814,3,1
16150,797,1284,3,3
16151,888,32,5,3
16152,749,326,4,1
16153,885,1266,3,1
16154,664,545,2,2
16155,863,8,5,2
16156,415,630,3,2
16157,353,7,5,5
16158,881,274,5,4
16159,757,239,3,2
16160,893,314,4,4
16161,231,171,4,4
16162,505,711,3,1
16163,885,201,3,2
16164,877,193,4,4
16165,931,645,4,5
16166,726,27,5,4
16167,428,230,2,2
16168,628,269,3,4
16169,650,126,4,2
16170,560,432,1,4
16171,537,527,5,1
16172,659,434,4,1
16173,532,52,1,1
16174,83,814,4,2
16175,795,355,4,4
16176,885,782,1,1
16177,895,82,5,2
16178,542,567,3,4
16179,902,281,4,3
16180,469,272,3,2
16181,845,10,5,2
16182,845,661,3,3
16183,20,14,4,2
16184,763,1045,4,2
16185,763,691,4,4
16186,792,99,4,5
16187,737,549,3,2
16188,649,624,3,2
16189,935,812,5,1
16190,895,718,1,2
16191,458,293,5,3
16192,748,226,4,4
16193,864,117,1,1
16194,206,17,2,1
16195,792,239,4,5
16196,302,1040,2,1
16197,377,472,3,2
16198,706,442,3,2
16199,235,281,5,3
16200,542,199,4,4
16201,619,77,4,5
16202,391,603,5,3
16203,829,228,2,1
16204,758,747,4,2
16205,298,407,4,4
16206,894,274,5,3
16207,386,587,3,1
16208,709,201,3,1
16209,644,505,5,3
16210,268,10,3,4
16211,730,485,4,1
16212,938,1276,5,5
16213,915,176,3,5
16214,715,229,3,5
16215,787,8,4,3
16216,377,1091,3,3
16217,842,419,3,5
16218,536,732,3,2
16219,904,128,4,5
16220,787,878,4,1
16221,795,236,5,3
16222,746,654,3,3
16223,275,186,5,1
16224,920,602,3,2
16225,860,528,5,5
16226,842,472,2,3
16227,72,95,2,5
16228,459,18,5,5
16229,906,519,5,2
16230,720,941,4,1
16231,893,902,4,1
16232,806,385,4,2
16233,623,120,3,1
16234,715,293,4,3
16235,703,487,5,1
16236,273,233,5,2
16237,860,581,2,1
16238,485,105,1,4
16239,223,923,3,5
16240,903,215,4,2
16241,537,275,1,5
16242,839,518,5,2
16243,869,581,5,1
16244,188,27,4,3
16245,344,243,3,3
16246,665,380,3,1
16247,664,95,3,5
16248,93,187,4,5
16249,604,244,3,3
16250,346,10,5,1
16251,654,461,3,2
16252,803,372,2,4
16253,762,170,3,2
16254,213,181,4,4
16255,900,27,5,5
16256,543,269,3,4
16257,626,124,2,3
16258,886,411,5,3
16259,806,1038,4,5
16260,888,1141,4,3
16261,642,567,4,5
16262,5,495,4,2
16263,937,110,5,1
16264,693,137,3,5
16265,390,227,2,2
16266,675,479,5,1
16267,915,67,3,5
16268,522,693,5,4
16269,839,215,4,2
16270,488,359,5,4
16271,792,272,3,2
16272,869,179,3,2
16273,17,211,5,5
16274,839,515,5,5
16275,247,342,4,1
16276,666,8,5,5
16277,850,159,5,4
16278,868,124,3,3
16279,773,409,1,1
16280,234,969,4,3
16281,664,254,4,1
16282,658,217,4,1
16283,333,235,4,1
16284,879,576,3,5
16285,9,22,5,2
16286,708,558,3,3
16287,853,327,1,3
16288,685,653,5,5
16289,905,741,3,2
16290,320,418,4,1
16291,503,291,5,2
16292,587,87,5,1
16293,843,82,5,1
16294,895,1041,2,4
16295,90,293,3,2
16296,654,533,2,1
16297,822,624,4,5
16298,532,738,5,3
16299,886,239,5,2
16300,278,283,1,1
16301,404,1418,2,5
16302,892,257,3,2
16303,787,552,3,3
16304,585,181,3,3
16305,25,759,1,2
16306,698,877,3,4
16307,505,62,4,5
16308,640,269,3,1
16309,434,16,2,1
16310,896,94,3,4
16311,871,819,3,3
16312,794,819,3,1
16313,867,199,3,1
16314,89,214,2,4
16315,268,602,5,1
16316,300,257,4,3
16317,539,470,4,3
16318,900,476,3,4
16319,920,239,1,4
16320,832,54,3,4
16321,313,584,2,1
16322,131,663,5,4
16323,898,152,5,4
16324,504,10,4,1
16325,879,104,3,4
16326,757,310,4,1
16327,187,49,4,3
16328,642,6,4,1
16329,649,822,3,1
16330,239,285,5,1
16331,670,287,5,4
16332,666,282,4,4
16333,496,540,4,3
16334,793,108,4,2
16335,301,270,4,3
16336,605,650,4,5
16337,458,306,5,3
16338,755,322,3,4
16339,896,549,3,2
16340,64,470,4,3
16341,706,701,3,1
16342,888,427,4,2
16343,843,44,4,1
16344,893,507,3,5
16345,863,64,3,4
16346,424,10,3,1
16347,415,77,2,1
16348,15,479,5,3
16349,578,392,4,4
16350,915,930,1,4
16351,797,80,3,3
16352,394,749,5,4
16353,921,273,3,2
16354,12,241,2,4
16355,933,505,4,1
16356,386,517,4,5
16357,531,281,5,5
16358,600,920,5,4
16359,458,126,4,1
16360,654,75,3,5
16361,550,53,3,1
16362,896,377,5,1
16363,647,216,2,4
16364,647,628,4,1
16365,734,320,3,2
16366,817,268,3,3
16367,896,478,4,2
16368,850,339,5,2
16369,451,519,3,1
16370,735,747,2,1
16371,654,42,3,3
16372,797,190,4,1
16373,93,473,5,1
16374,215,128,4,1
16375,424,1128,3,3
16376,755,21,3,2
16377,405,530,3,4
16378,568,470,3,2
16379,587,306,4,4
16380,303,322,3,5
16381,803,392,3,2
16382,22,180,4,1
16383,845,1217,4,1
16384,706,631,4,1
16385,801,357,3,1
16386,652,669,1,3
16387,876,287,3,5
16388,719,320,4,5
16389,850,265,3,2
16390,733,143,2,4
16391,765,39,3,1
16392,814,944,4,2
16393,653,145,3,4
16394,923,204,4,3
16395,827,5,1,3
16396,839,1213,1,1
16397,279,69,4,3
16398,795,264,5,5
16399,906,82,5,1
16400,197,88,5,2
16401,567,487,5,1
16402,939,150,3,2
16403,847,107,5,2
16404,48,651,5,3
16405,879,259,4,5
16406,654,14,3,2
16407,898,254,4,3
16408,853,651,3,3
16409,801,287,3,4
16410,543,876,2,1
16411,745,131,4,2
16412,875,434,4,4
16413,617,754,2,1
16414,882,955,4,3
16415,523,650,4,1
16416,534,483,5,1
16417,829,624,3,2
16418,452,450,2,5
16419,141,90,5,5
16420,835,530,4,1
16421,834,190,4,1
16422,488,346,5,3
16423,863,4,4,2
16424,436,601,3,2
16425,43,21,4,1
16426,795,53,4,2
16427,789,664,3,5
16428,827,581,3,2
16429,452,451,2,4
16430,732,457,2,2
16431,795,225,3,5
16432,882,1461,5,5
16433,448,514,5,3
16434,902,692,5,2
16435,773,186,3,3
16436,404,662,2,3
16437,121,518,4,5
16438,480,201,4,2
16439,806,205,2,1
16440,805,75,3,5
16441,907,526,3,1
16442,591,970,4,5
16443,516,739,4,3
16444,934,404,4,1
16445,405,568,3,5
16446,193,317,5,2
16447,666,181,5,1
16448,707,992,4,1
16449,395,117,4,3
16450,902,195,4,5
16451,861,519,4,3
16452,906,283,5,2
16453,681,1038,4,3
16454,659,71,3,3
16455,915,763,3,4
16456,832,860,3,4
16457,862,907,1,3
16458,473,184,5,5
16459,796,308,3,3
16460,915,170,4,2
16461,350,897,5,1
16462,789,1,3,2
16463,827,1461,3,4
16464,797,414,3,4
16465,795,1045,3,2
16466,867,161,3,2
16467,91,68,5,2
16468,906,259,2,4
16469,879,1138,4,5
16470,806,541,5,3
16471,602,227,3,5
16472,941,182,3,5
16473,311,601,4,3
16474,812,270,4,5
16475,199,21,4,2
16476,757,651,5,1
16477,877,178,4,4
16478,346,747,2,2
16479,870,209,5,1
16480,889,519,4,3
16481,706,14,4,2
16482,371,843,4,4
16483,532,479,4,2
16484,535,499,4,4
16485,66,272,4,5
16486,713,1151,2,4
16487,898,430,1,4
16488,897,242,1,4
16489,209,113,4,1
16490,795,478,4,2
16491,795,62,3,1
16492,801,216,3,5
16493,867,236,1,1
16494,839,181,4,1
16495,542,1415,2,5
16496,327,577,2,2
16497,300,89,3,1
16498,916,590,3,4
16499,275,88,5,1
16500,568,454,3,1
16501,737,49,5,2
16502,787,240,5,5
16503,398,327,4,2
16504,473,27,4,4
16505,532,683,4,5
16506,97,658,5,3
16507,404,639,1,3
16508,654,774,2,2
16509,933,211,4,1
16510,714,1216,2,2
16511,879,282,3,4
16512,893,125,3,3
16513,804,345,4,4
16514,523,432,5,1
16515,711,1035,5,2
16516,457,136,5,2
16517,547,471,2,4
16518,843,863,3,4
16519,115,325,2,1
16520,896,509,3,2
16521,901,301,3,1
16522,846,368,1,3
16523,467,247,4,2
16524,666,314,4,5
16525,415,268,4,3
16526,830,283,3,3
16527,642,214,3,1
16528,483,683,5,1
16529,845,138,2,2
16530,781,537,4,3
16531,815,341,4,4
16532,845,390,3,2
16533,615,244,3,5
16534,757,128,4,3
16535,879,147,2,2
16536,186,1064,4,5
16537,566,422,2,2
16538,865,268,3,4
16539,898,545,2,1
16540,895,316,4,4
16541,726,221,3,5
16542,392,892,3,5
16543,47,649,3,5
16544,640,335,3,3
16545,691,1131,4,1
16546,859,1046,2,5
16547,757,474,5,1
16548,716,312,5,1
16549,879,69,4,1
16550,22,602,4,3
16551,534,1062,4,5
16552,592,7,3,4
16553,0,203,5,3
16554,896,435,4,1
16555,864,500,1,4
16556,406,567,2,4
16557,275,268,4,3
16558,563,280,3,4
16559,893,753,4,4
16560,243,64,4,3
16561,888,483,4,1
16562,746,94,3,5
16563,674,243,3,2
16564,895,553,2,2
16565,665,515,5,3
16566,801,218,5,4
16567,885,200,3,4
16568,604,134,5,1
16569,379,233,2,1
16570,320,132,5,3
16571,326,465,3,5
16572,329,63,5,2
16573,912,612,5,5
16574,862,875,2,4
16575,670,510,3,5
16576,344,392,3,5
16577,344,677,2,4
16578,540,811,3,4
16579,939,745,3,3
16580,402,759,1,3
16581,754,322,4,4
16582,926,622,3,2
16583,939,315,4,5
16584,795,203,5,4
16585,879,779,3,2
16586,547,749,4,3
16587,688,116,4,1
16588,467,285,4,4
16589,715,1112,4,1
16590,609,515,3,4
16591,278,387,3,4
16592,845,954,3,3
16593,292,175,4,1
16594,623,297,4,2
16595,938,126,5,3
16596,200,216,3,1
16597,899,30,2,2
16598,869,1229,2,2
16599,874,602,4,1
16600,847,660,3,5
16601,693,481,5,3
16602,888,685,3,4
16603,416,536,4,3
16604,386,366,3,3
16605,255,988,5,5
16606,781,535,2,5
16607,795,317,4,3
16608,626,575,3,2
16609,12,797,2,2
16610,811,872,4,5
16611,921,1109,4,2
16612,867,1284,2,5
16613,899,743,2,4
16614,444,55,5,3
16615,876,87,4,5
16616,803,596,3,5
16617,641,418,4,2
16618,756,826,3,1
16619,704,754,5,5
16620,891,738,4,4
16621,869,639,3,3
16622,900,81,5,5
16623,351,173,5,3
16624,452,271,5,4
16625,882,317,4,4
16626,180,119,1,5
16627,924,326,3,3
16628,897,333,3,4
16629,278,450,1,5
16630,678,108,3,2
16631,794,11,4,2
16632,942,75,4,1
16633,652,754,2,5
16634,708,230,3,3
16635,845,698,3,4
16636,806,502,3,5
16637,113,134,4,2
16638,654,1111,2,5
16639,845,473,5,1
16640,341,136,2,3
16641,760,456,1,4
16642,485,324,2,5
16643,535,196,3,1
16644,933,500,4,2
16645,941,1203,4,2
16646,757,501,4,2
16647,725,408,3,5
16648,591,248,4,2
16649,935,404,2,5
16650,797,1031,3,5
16651,679,49,5,2
16652,378,402,4,2
16653,880,1088,1,3
16654,209,650,4,2
16655,757,1134,2,5
16656,915,180,4,1
16657,485,1015,2,2
16658,795,513,3,1
16659,880,1027,3,3
16660,268,370,5,1
16661,902,522,5,5
16662,895,590,3,3
16663,891,273,4,3
16664,915,71,3,2
16665,775,94,4,1
16666,915,95,3,1
16667,863,714,4,3
16668,929,299,4,4
16669,245,110,3,5
16670,764,846,4,2
16671,604,0,4,5
16672,398,0,4,5
16673,649,578,3,1
16674,362,179,3,4
16675,373,817,3,2
16676,893,878,4,2
16677,864,1046,1,4
16678,0,2,4,3
16679,245,163,3,2
16680,879,40,1,1
16681,591,876,2,3
16682,624,94,3,2
16683,86,151,4,1
16684,931,658,5,3
16685,884,416,3,4
16686,781,1387,3,5
16687,584,274,4,2
16688,903,780,4,5
16689,888,12,4,3
16690,906,1220,5,3
16691,552,1193,5,1
16692,696,1024,2,4
16693,861,495,5,4
16694,885,233,3,2
16695,42,579,3,3
16696,58,945,1,2
16697,370,65,4,4
16698,726,134,2,5
16699,477,707,3,1
16700,362,255,3,4
16701,842,560,4,2
16702,745,596,4,5
16703,757,745,4,4
16704,921,21,5,3
16705,772,729,3,5
16706,762,134,5,5
16707,842,171,3,4
16708,346,545,4,3
16709,859,515,3,5
16710,930,251,3,2
16711,706,56,4,4
16712,666,486,5,1
16713,750,331,3,3
16714,313,143,3,4
16715,836,283,1,2
16716,740,366,2,2
16717,866,50,3,3
16718,838,99,3,1
16719,91,211,4,3
16720,869,94,4,1
16721,532,116,5,1
16722,177,68,5,2
16723,591,974,4,3
16724,693,99,4,1
16725,263,233,4,4
16726,91,259,1,1
16727,642,54,4,2
16728,572,653,4,1
16729,744,13,3,2
16730,757,180,4,1
16731,326,267,4,2
16732,851,826,2,3
16733,886,475,1,1
16734,825,38,4,1
16735,737,950,2,3
16736,223,401,5,1
16737,266,187,5,4
16738,544,141,3,5
16739,449,258,3,1
16740,863,173,5,2
16741,675,325,2,4
16742,730,27,4,5
16743,806,101,4,5
16744,157,513,3,1
16745,839,214,4,5
16746,806,1408,4,5
16747,746,63,5,3
16748,474,326,4,1
16749,862,343,4,2
16750,520,209,3,2
16751,918,244,2,1
16752,935,324,5,1
16753,714,30,4,3
16754,896,322,4,5
16755,706,184,3,2
16756,652,68,4,1
16757,879,199,4,5
16758,803,54,4,5
16759,915,117,2,3
16760,654,303,2,5
16761,108,1134,4,3
16762,918,283,3,2
16763,373,1058,2,1
16764,662,314,4,1
16765,602,49,5,2
16766,939,68,2,2
16767,716,146,4,3
16768,587,66,1,4
16769,822,205,4,4
16770,748,392,5,4
16771,527,421,2,3
16772,930,285,5,4
16773,520,124,3,1
16774,659,746,4,3
16775,536,199,3,3
16776,837,493,4,4
16777,503,972,4,1
16778,711,50,3,5
16779,600,474,4,2
16780,893,338,4,2
16781,797,877,4,5
16782,697,480,3,4
16783,708,181,4,2
16784,879,281,2,5
16785,233,175,3,1
16786,869,0,5,5
16787,111,689,4,5
16788,723,268,4,3
16789,425,660,4,1
16790,342,424,5,1
16791,839,1450,5,3
16792,404,671,1,5
16793,869,177,4,3
16794,95,233,4,3
16795,340,880,5,3
16796,814,638,2,2
16797,62,136,4,2
16798,426,880,5,1
16799,912,316,4,3
16800,404,34,2,3
16801,416,575,3,2
16802,457,20,2,1
16803,906,293,4,4
16804,536,959,3,1
16805,762,279,2,2
16806,882,312,3,5
16807,754,327,4,4
16808,902,51,3,5
16809,496,32,4,2
16810,173,86,5,1
16811,690,649,5,1
16812,896,469,4,2
16813,772,779,4,2
16814,706,198,2,4
16815,847,87,4,5
16816,341,427,5,4
16817,597,285,5,1
16818,880,1132,2,3
16819,310,510,4,1
16820,929,173,3,1
16821,889,22,5,3
16822,898,716,1,5
16823,921,167,3,2
16824,779,215,4,4
16825,881,94,4,1
16826,845,51,4,1
16827,723,301,3,2
16828,878,293,3,2
16829,416,133,4,1
16830,54,173,4,2
16831,895,1219,1,1
16832,659,158,1,3
16833,845,656,5,3
16834,513,273,4,5
16835,877,235,2,1
16836,820,283,3,2
16837,755,418,3,5
16838,659,427,4,5
16839,559,270,4,2
16840,932,237,2,2
16841,143,961,4,5
16842,569,267,3,1
16843,103,309,2,5
16844,850,301,5,3
16845,650,514,5,5
16846,935,268,4,3
16847,193,603,3,5
16848,931,493,4,3
16849,561,510,2,1
16850,311,835,5,2
16851,932,86,4,5
16852,503,213,4,2
16853,930,315,5,4
16854,559,301,5,2
16855,802,299,3,3
16856,877,417,3,1
16857,812,306,4,2
16858,923,30,3,1
16859,449,615,4,4
16860,428,120,3,4
16861,722,88,3,4
16862,893,292,4,1
16863,467,431,5,4
16864,925,257,4,3
16865,496,90,2,2
16866,841,327,2,1
16867,824,126,3,1
16868,609,422,4,3
16869,602,272,1,3
16870,312,228,3,5
16871,312,581,2,2
16872,863,94,5,5
16873,863,938,4,2
16874,172,880,3,1
16875,275,331,4,4
16876,388,662,4,4
16877,863,545,4,4
16878,528,990,1,5
16879,822,140,4,2
16880,343,462,4,1
16881,327,49,4,2
16882,697,27,2,2
16883,530,1315,4,1
16884,792,627,3,2
16885,617,417,3,2
16886,665,695,3,5
16887,853,259,3,4
16888,853,152,4,3
16889,901,422,4,3
16890,449,90,4,5
16891,534,465,3,3
16892,654,694,3,2
16893,880,239,1,2
16894,296,99,5,1
16895,862,309,5,1
16896,825,1230,3,1
16897,777,153,5,4
16898,252,199,4,3
16899,885,798,1,1
16900,720,1024,3,3
16901,838,126,5,5
16902,911,185,3,1
16903,926,624,3,4
16904,776,272,4,2
16905,787,42,3,4
16906,867,141,1,3
16907,797,481,3,4
16908,748,494,4,2
16909,748,1135,4,2
16910,766,1120,5,1
16911,659,117,2,3
16912,515,473,5,5
16913,863,281,3,5
16914,275,709,4,5
16915,628,267,5,4
16916,639,372,3,5
16917,661,267,5,3
16918,891,154,2,2
16919,803,327,4,2
16920,757,1087,3,5
16921,59,422,4,5
16922,588,303,5,2
16923,99,884,2,4
16924,391,315,5,1
16925,405,56,4,4
16926,628,323,2,4
16927,757,261,5,5
16928,931,203,4,3
16929,845,791,4,1
16930,867,433,3,2
16931,933,224,2,5
16932,845,784,4,1
16933,879,409,4,1
16934,880,21,5,4
16935,794,566,2,3
16936,803,238,4,1
16937,93,736,4,5
16938,817,244,4,4
16939,561,482,4,1
16940,940,14,4,5
16941,804,225,3,4
16942,20,876,2,4
16943,930,296,4,2
16944,392,249,4,2
16945,379,85,4,5
16946,302,32,4,1
16947,794,424,3,3
16948,795,226,4,1
16949,405,371,4,5
16950,797,417,4,5
16951,591,526,5,5
16952,462,891,2,2
16953,91,368,3,1
16954,795,14,4,2
16955,888,1152,4,4
16956,188,488,5,4
16957,711,39,5,4
16958,37,450,5,1
16959,41,1,5,4
16960,733,287,4,5
16961,654,698,2,5
16962,388,683,4,2
16963,716,284,5,3
16964,667,68,1,3
16965,933,817,1,2
16966,871,150,2,3
16967,613,6,2,1
16968,86,371,3,3
16969,503,675,4,4
16970,494,209,5,4
16971,891,78,5,5
16972,867,63,5,4
16973,678,82,5,3
16974,863,541,4,2
16975,266,160,4,5
16976,915,215,4,2
16977,905,269,4,3
16978,898,469,4,1
